SAMPLE_ID,Cisplatin_1005,Docetaxel_1007,Paclitaxel_1080,Gemcitabine_1190,Tamoxifen_1199,Lapatinib_1558,Vinblastine_1004,OSI-027_1594,Daporinad_1248,Venetoclax_1909,ABT737_1910,AZD5991_1720,Fulvestrant_1816
MB-0511,0.19551635,-8.370684,-4.444445,-8.765568,3.703339,5.473839,-12.624552,1.1697812,-9.52943,-4.00959,-5.998974,-4.685619,4.074939
MB-0059,1.5920551,-6.635093,-4.2787104,-6.5784755,4.4370975,2.5577521,-10.6111,-3.9570441,-8.281339,-0.23444116,-3.6452637,-4.6529975,4.366313
MB-0500,3.4157238,-6.0848117,-1.0627522,-4.102644,5.006921,7.635705,-9.268975,-0.48098278,-8.008877,-1.0323058,-6.852356,-3.8352427,5.345758
MB-0150,2.1703186,-7.6202188,-2.3620014,-7.5643497,4.077606,8.282108,-12.235889,6.34231,-7.8491974,-3.267055,-9.95739,-4.294223,4.830816
MB-0895,1.9370791,-6.5111637,-2.6387682,-6.679596,4.347883,4.544546,-10.723862,6.9209976,-10.246494,-2.7418537,-5.8708777,-3.6903489,4.189677
MB-0366,3.06247,-4.0833397,-0.38092375,-2.9566402,5.4676223,5.2859473,-7.801157,-3.8966622,-6.1843505,-0.6934804,-5.552046,-1.3854442,5.921653
MB-0173,1.8448607,-5.7213984,-3.053235,-5.951662,3.4127502,3.3281972,-11.219006,-5.54394,-3.6178596,-0.51905215,-3.6886735,-4.235647,4.0242343
MB-0131,-0.38490832,-8.092947,-4.3593974,-10.688316,3.7975533,5.989814,-12.8817,-0.6418309,-8.937637,-2.9615545,-8.0676,-2.5834115,4.0054727
MB-0206,1.2818339,-8.155276,-3.2712042,-8.940624,3.9352553,6.3566294,-12.0945,4.340931,-7.291791,-3.5246186,-6.5947914,-1.9023435,4.737921
MB-0315,0.114385605,-9.139624,-6.1230726,-9.998583,3.0577273,3.278409,-13.628008,-5.790365,-6.5714417,-1.5008515,-3.1478806,-2.4807725,4.287
MB-0361,1.516509,-7.856323,-4.700111,-7.7787714,3.3779564,3.9110253,-12.91297,0.5468874,-7.903116,-2.6816974,-5.067991,-5.9257755,3.9611173
MB-0545,1.0922039,-7.3681526,-4.4439497,-8.380361,4.2400026,4.719958,-12.350535,-3.9298284,-7.654771,-2.2166388,-5.2099,-5.2174926,4.5258207
MB-0370,2.0624175,-4.927972,-2.3884006,-2.921646,4.3419123,4.3791337,-10.277678,-0.5731673,-8.360001,-1.568844,-4.952829,-2.3688676,5.000278
MB-0642,1.347032,-6.663881,-3.2990916,-4.9541416,3.6281781,4.7921658,-10.635872,-1.1494617,-9.008741,-1.7027686,-7.588293,-3.3068242,4.4171267
MB-0431,0.4247787,-8.397228,-5.4648166,-9.365879,3.975435,4.384678,-13.739852,-6.5136747,-9.036375,-2.7510042,-4.5351305,-4.9030256,3.7719235
MB-0181,1.8348111,-7.313409,-4.9977145,-6.274933,3.941056,3.149148,-11.439781,-8.991267,-8.560775,-1.1357214,-3.536531,-4.59203,4.058897
MB-0603,1.4462876,-7.0414534,-4.8287783,-4.6634274,3.1813407,2.7281613,-10.832072,-6.738969,-6.986908,-1.1916351,-4.232077,-4.1100516,3.8827806
MB-0295,1.2947516,-7.4606175,-3.1524298,-8.452598,4.5956073,7.447029,-11.213259,4.9596863,-9.921013,-2.8457928,-7.703927,-0.84942555,5.454975
MB-0618,1.6597009,-8.1693535,-5.0505996,-5.6083603,3.6266327,3.3538895,-12.191638,-6.108353,-5.7027216,-0.93663913,-6.309782,-5.690445,3.7382562
MB-0496,1.7070785,-8.957263,-4.8044686,-9.60188,4.080555,6.334217,-12.837595,-6.8615117,-5.929924,-1.313771,-5.3551917,-5.105661,4.915265
MB-0411,0.7505548,-7.6945415,-4.6798854,-7.897126,3.6613297,4.183277,-12.63692,-8.718929,-5.93104,-1.0202109,-3.0049088,-3.9991488,4.366411
MB-0285,-0.26154482,-8.9744,-4.200119,-9.221204,3.8010707,7.195023,-12.693122,0.33766174,-9.589357,-4.590413,-5.056184,-4.502923,4.400869
MB-0360,0.5009927,-7.236493,-3.34247,-6.362275,2.5202942,3.8857646,-11.371157,-9.32626,-6.490049,-1.2213812,-4.1875515,-2.545886,3.273296
MB-0359,0.69774234,-8.492459,-5.5003605,-10.507544,2.7333508,3.8063178,-13.878219,-6.532378,-2.5706487,-1.9565821,-6.8694444,-5.805188,4.126151
MB-0344,0.22655964,-9.993551,-6.4451284,-11.188705,2.7688427,5.0518117,-14.458899,-7.8622236,-5.4319873,-2.4684908,-6.115095,-6.375187,3.6634226
MB-0583,0.9889811,-8.523378,-5.444161,-9.578583,3.6279879,4.664311,-13.093423,-5.3491383,-5.5743284,-1.0158429,-6.9385166,-5.2405868,4.2177577
MB-0202,-0.47010195,-8.661961,-5.7463107,-9.758803,2.953329,2.9513168,-14.69791,-5.641943,-5.4329205,-1.5184982,-6.0250683,-5.2171392,3.4095216
MB-0485,1.7759926,-6.9565268,-3.5799441,-4.7523746,3.3103042,4.68599,-10.79755,-4.6564016,-5.5847416,-1.8684376,-5.1044173,-2.042735,4.694629
MB-0609,1.1911995,-7.1669273,-4.5515375,-7.807415,3.7279887,3.4631016,-12.198883,-6.196751,-3.8821735,-1.1300826,-4.445569,-2.5699701,4.7140236
MB-0538,2.5261178,-5.9243803,-2.4631948,-4.1241407,4.3190546,4.9690866,-10.667825,-6.9299784,-5.7519965,-0.9162115,-3.4459765,-3.9918537,5.2607627
MB-0197,1.1065335,-5.8731537,-1.9030693,-6.893463,4.6009893,4.3236413,-9.37995,-1.7476444,-6.602338,-1.453957,-3.710518,-2.3615484,4.821289
MB-0410,-0.8567592,-9.358744,-5.6779265,-11.6975,2.0583844,5.950117,-15.230471,-6.1556435,-5.807901,-3.9641833,-8.034609,-5.2881503,3.3951848
MB-0528,-0.15475833,-6.1765885,-2.3088784,-9.354517,3.334549,4.149122,-10.790301,-2.1658833,-6.6332455,-2.80866,-5.4662232,-1.2111416,4.2466307
MB-0165,2.190649,-6.664366,-4.5496187,-4.593368,2.5208626,3.3108675,-12.768465,-8.180901,-3.4047456,-2.294197,-5.730938,-7.7540717,3.731196
MB-0152,1.0388651,-8.339486,-4.37574,-7.41585,3.0191388,6.1196294,-12.525001,0.37919617,-6.8255205,-3.0127509,-5.807544,-2.4033556,4.642026
MB-0546,0.068336606,-8.212076,-4.0316896,-10.71924,4.6340647,6.7977567,-11.9455805,-0.8702855,-10.764824,-1.5926948,-6.9808826,-3.1678157,4.397011
MB-0148,3.3589597,-5.8380284,-0.676764,-4.2747264,5.649636,6.782466,-7.244572,6.210805,-12.202122,-2.1970832,-6.4068637,-0.5847957,5.3011084
MB-0594,0.16337729,-6.121028,-0.42896414,-5.5242753,3.9169862,6.4488387,-10.477568,2.2932215,-9.912962,-2.6882136,-4.516344,-0.07871699,4.4619303
MB-0521,-0.3325349,-8.646349,-4.6163287,-10.360762,2.712119,5.6539364,-13.739024,-3.9244032,-8.608533,-3.439057,-6.3751535,-5.034834,3.9033797
MB-0532,1.4466907,-7.41084,-4.353058,-8.538572,3.3256118,4.353409,-12.503723,-4.439025,-7.6796684,-1.6569257,-4.3034043,-2.739962,4.5391493
MB-0536,0.6730945,-5.8794165,-0.84019923,-7.565069,4.737849,7.372684,-11.140112,9.431856,-10.633519,-3.7546062,-5.982079,2.0380163,5.9833794
MB-0319,0.4316522,-6.703512,-2.5070565,-6.974545,2.5477235,4.9045897,-11.155205,-5.7893205,-5.4580975,-2.3640022,-4.3738756,0.38414955,3.839494
MB-0491,-0.2720878,-9.352944,-6.743514,-12.52633,2.705817,2.3720634,-14.527382,-9.158722,-4.4595356,-1.7407796,-4.1465793,-4.90568,3.794591
MB-0404,0.4861616,-7.9443526,-5.249213,-9.516451,3.5321274,4.1937504,-12.63405,-5.8031373,-5.5224376,-1.1108557,-3.7872972,-2.9596076,4.6029162
MB-0243,0.3100282,-8.152398,-3.9049067,-9.851999,4.059545,5.8523817,-12.335127,3.1150303,-9.453495,-2.1764987,-7.5456176,-3.2879984,4.1973357
MB-0580,1.6440103,-7.3539457,-3.7836595,-8.755065,3.5704863,5.5691524,-12.732714,-4.591487,-5.684735,-1.37723,-5.125539,-2.4805758,5.2359834
MB-0312,1.9051967,-6.0351458,-3.5913346,-4.5223246,3.788819,3.5320778,-11.540277,-5.976474,-5.4936905,-1.2370076,-3.041079,-3.0108674,4.960578
MB-0060,-0.4051473,-7.6402135,-3.3356404,-10.942324,3.5495284,3.3244991,-11.522323,3.9458838,-12.248324,-2.8063025,-4.7986755,-3.7386093,3.089962
MB-0635,0.45871854,-8.099378,-3.521688,-6.723754,3.424993,7.230114,-12.802307,2.5103502,-6.7126036,-6.002075,-5.797962,-4.0675273,4.4949317
MB-0649,1.1159157,-7.1608887,-4.9274673,-7.3479586,4.0917444,3.8739052,-11.804097,-10.141968,-7.849685,-0.5705823,-4.22563,-4.3679867,3.912885
MB-0643,1.6448324,-5.9282837,-0.99180794,-7.8769164,5.4026484,7.437324,-9.284374,8.252807,-9.12605,-2.644313,-4.803627,2.0309086,6.07683
MB-0581,1.5402915,-7.594331,-1.9962502,-7.3737288,3.9303465,8.050582,-12.175778,-1.8805714,-7.5053344,-1.3498884,-5.122372,-1.7675219,5.8551507
MB-0383,1.8644377,-6.3357906,-3.2699597,-7.7573934,5.444111,4.3157644,-10.301966,-5.509099,-6.29539,0.046195984,-1.5794921,-3.8431044,4.9346356
MB-0142,3.044446,-7.05677,-3.7727914,-0.5402527,3.0180748,4.304494,-13.065916,-4.762204,-6.733219,-0.59554636,-3.9753056,-1.1079736,5.045948
MB-0320,0.4952882,-9.04468,-7.194371,-8.702812,2.4723823,2.8413754,-15.077614,-13.994464,-4.7774067,-1.8032858,-4.3803616,-7.152377,3.3248944
MB-0207,-1.2487475,-9.280099,-5.8034644,-11.202303,2.0038347,3.3047762,-15.137058,-6.068347,-7.2030163,-3.3504434,-6.2574897,-6.6028137,2.5530827
MB-0167,1.500576,-6.078533,-2.4095545,-6.526043,5.1110477,3.1184678,-9.800585,-5.918948,-10.80511,-0.16539335,-2.6805558,-2.8563867,3.5187478
MB-0591,2.0344281,-6.852928,-3.6217952,-7.075429,4.179948,4.0372376,-10.699805,-5.7944307,-7.3468027,-0.5757872,-4.323885,-4.249371,4.387551
MB-0613,1.5299735,-5.2181754,0.5542221,-4.628248,5.738166,10.596251,-8.048579,20.859774,-14.692753,-5.9576583,-7.47722,3.8767853,6.63716
MB-0313,1.7869036,-6.665177,-3.7948968,-5.1404376,4.085219,3.9222908,-10.836217,-6.7604713,-11.553631,-0.56928074,-2.9679239,-3.1220236,3.8104146
MB-0599,2.589367,-7.3773613,-2.655076,-2.5037646,3.5418835,5.0086665,-9.828304,-5.516304,-7.857942,-0.63151926,-5.088489,-1.9501214,4.5766754
MB-0286,-0.27553236,-9.151554,-5.730772,-9.363893,3.2093,5.8854876,-13.467342,-4.133197,-6.729356,-3.5219314,-6.6016088,-5.8399973,3.8942726
MB-0575,-0.677233,-9.080209,-5.573,-11.527598,2.3233106,2.5910416,-15.485874,-10.4944515,-3.0471141,-2.3763456,-4.361966,-7.5440464,3.2809412
MB-0549,2.488522,-6.649113,-3.8967495,-3.0258827,4.3111877,1.6720755,-10.804397,-10.571274,-6.070055,0.8417132,-2.155281,-6.207322,3.4538321
MB-0214,-0.09794092,-7.9612427,-4.03372,-11.854334,4.030084,3.4173412,-13.283322,-6.3447185,-6.4489717,-0.0020940304,-3.3857963,-3.3964217,4.25667
MB-0589,2.1610627,-6.0340786,-3.5139706,-4.7640486,5.093401,3.3922086,-11.386216,-7.2880936,-6.2654753,-0.16267025,-3.559854,-4.6600113,4.8942223
MB-0406,1.8087616,-6.303979,-1.8360798,-3.2823434,2.5921435,6.0231714,-10.5357895,-4.7819214,-7.2253585,-2.6554928,-6.882884,-0.8405199,4.3411283
MB-0452,1.4968286,-6.6211357,-3.6810124,-7.529826,3.8404953,2.6497796,-10.466012,-10.551037,-6.494729,-0.7581881,-2.8204427,-4.6381865,4.1861067
MB-0524,0.85142326,-7.5014744,-4.4542804,-7.4109316,2.716662,1.9415979,-12.432852,-10.255678,-2.6173768,-0.9567528,-2.6534119,-4.7125664,4.222965
MB-0880,1.7032064,-5.833462,-1.6221285,-3.106245,3.1953368,6.881468,-10.895244,-0.87300587,-7.459353,-3.2093525,-7.1171827,-2.8764272,4.6042743
MB-0573,0.18085086,-7.374348,-4.040463,-8.45976,2.4707713,5.4283676,-14.41292,-6.557545,-3.5296657,-4.3690634,-5.7648883,-6.5373106,3.6637542
MB-0664,3.7356596,-6.5247636,-1.4457362,-6.581353,4.7982197,7.615654,-10.750924,-2.8701692,-4.147336,-0.8895477,-5.4021177,-2.556205,5.6615353
MB-0446,1.1170067,-7.070606,-3.3858604,-7.353426,4.3060308,4.7560797,-12.229888,-5.5333133,-6.989855,-2.845888,-4.4048896,-5.893385,4.2722073
MB-0008,2.204216,-6.442103,-2.9567583,-5.1158786,4.535266,5.297424,-11.005394,-3.9738302,-6.807695,-1.25623,-3.791574,-2.230239,4.8430448
MB-0656,2.9356513,-6.887515,-2.90414,-4.080884,5.022455,6.9399757,-11.728173,1.0493703,-6.873451,-2.161915,-4.839855,-4.1450152,5.130277
MB-0154,2.1526349,-6.7362022,-3.8791437,-4.658265,3.9227872,3.3802052,-10.5038185,-14.160806,-3.4611397,0.5483186,-3.6092134,-3.3234148,4.7024527
MB-0597,1.21029,-9.063403,-5.4964786,-9.912099,2.855645,6.737848,-13.878294,-7.7181387,-5.124084,-2.5679777,-6.121142,-5.624852,4.7814255
MB-0550,1.1908573,-7.4243717,-4.4364285,-6.8150406,3.8797672,4.5627995,-12.605976,-2.8880334,-8.855611,-1.5603191,-4.9910393,-3.066328,4.4398155
MB-0616,0.20617503,-6.8723226,-4.8868084,-7.9408236,2.570225,2.2563534,-13.44014,-9.502472,-5.9496427,-0.63738203,-2.5772204,-4.660328,4.381
MB-0448,1.9288203,-6.1260314,-4.588805,-5.744815,4.4093914,2.408404,-12.34311,-11.213797,-6.3461337,1.2782042,-2.399995,-4.8305016,4.632318
MB-0412,1.2041192,-6.5568275,-3.6556935,-5.79018,4.3040457,2.5148807,-12.547527,-5.9880276,-5.780298,-0.51939046,-3.2677383,-2.957018,4.906083
MB-0122,1.7622464,-6.4062886,-3.7331958,-6.884883,4.5282855,5.7607274,-11.17004,-5.887559,-8.034636,-0.5671923,-5.5690384,-2.0605628,5.10524
MB-0425,1.9500597,-7.5468483,-3.2451203,-3.4682283,3.6181169,5.9839487,-10.178408,-1.5874033,-9.212278,-1.4442078,-7.350666,-2.5952907,4.8931217
MB-0314,1.8437164,-8.399583,-4.1733723,-7.63319,3.0773506,2.568345,-12.253027,-6.942939,-7.6467175,-1.3490155,-4.4107695,-6.082515,2.805804
MB-0356,0.58998466,-7.749763,-4.7184553,-6.8903065,2.9313772,3.5972648,-11.867939,-4.308518,-8.352527,-1.8611453,-5.827571,-4.9705772,3.2284133
MB-0440,0.2754798,-6.783086,-5.2281785,-5.9745827,3.5949793,1.6384912,-12.9649315,-2.763462,-6.682198,-1.1694129,-3.8760233,-3.6499338,3.9018588
MB-0398,0.31600106,-7.6227,-4.1983433,-11.691235,3.5699058,3.319287,-12.155872,-1.8281758,-6.463626,-1.3078966,-5.223168,-4.146906,4.2820826
MB-0438,1.7587264,-6.1595883,-2.5390809,-6.4889464,4.596322,4.6281166,-9.842547,3.3058157,-10.876471,-2.3659225,-3.7528837,-2.4248986,4.062547
MB-0449,1.4447366,-7.7780433,-5.8009014,-5.893779,2.7547147,3.0403385,-12.76543,-6.390353,-6.1157713,-1.1318549,-6.3220205,-4.9979553,3.8227751
MB-0162,0.98557794,-6.951082,-3.607318,-6.196962,3.7359095,5.172638,-11.408528,-3.5296166,-9.238588,-2.2582684,-7.9421453,-4.501261,3.9218192
MB-0593,0.7430196,-8.517971,-4.9962187,-10.173393,3.1886947,4.462316,-13.014593,-9.021471,-8.2474785,-1.3260527,-6.5388293,-4.3027477,4.21372
MB-0301,-0.2797681,-7.1653833,-2.944933,-6.5272436,1.8950423,4.553755,-13.26527,-5.018366,-5.793949,-3.566418,-4.8495207,-5.5117717,3.530005
MB-0628,2.2461681,-6.139285,-3.0517793,-5.5980005,3.9898121,4.2817383,-10.9675865,-7.4010143,-5.4654016,-0.711407,-5.1208606,-3.971735,4.8298273
MB-0283,2.3564792,-5.2501845,-2.8241022,-5.586059,7.097349,5.4585466,-8.278225,6.9949017,-13.784746,0.3703071,-3.5713143,1.2083297,6.3655124
MB-0106,0.91992795,-6.420891,-3.6176088,-10.869867,4.7454333,3.5211205,-11.25226,-8.790715,-7.130686,-0.20255423,-3.5733323,-2.4624472,4.9752045
MB-0341,0.63547707,-8.419617,-4.859261,-8.079951,3.0789595,4.615584,-13.143687,0.76999474,-8.823711,-2.8112254,-6.210969,-4.7128353,4.368322
MB-0474,-0.23409104,-7.0502243,-4.271933,-8.671637,4.6583743,3.843857,-12.880554,-0.9463067,-10.781263,-1.4290922,-5.475325,-3.6109228,4.305834
MB-0394,2.2853389,-4.7423515,-0.42921853,-2.7074223,4.7790856,6.114521,-8.322988,-1.3364248,-7.236632,-1.531854,-5.228825,-1.2666583,5.082657
MB-0373,2.8323326,-5.9503593,-3.2345045,-5.112172,5.1632037,5.225568,-10.155644,2.4297147,-12.676651,-1.9810848,-6.3194566,-3.2304409,5.185917
MB-0247,1.3135629,-7.896744,-5.1239214,-8.902988,3.9067233,4.2558618,-12.312414,-6.550221,-8.276889,-1.0584162,-4.7973127,-3.9999604,4.708744
MB-0225,2.8174953,-6.614478,-3.8930511,-3.584507,2.9638617,3.54361,-12.32333,-8.886513,-2.4030137,-0.4359312,-3.757144,-1.0800109,5.798348
MB-0424,0.22181582,-8.485812,-4.834394,-7.8083773,3.23178,6.3695326,-13.756408,1.5191145,-7.1875515,-4.6802745,-6.37781,-4.813063,4.3848495
MB-0209,1.3074951,-7.2520847,-2.1178727,-7.5286818,4.348302,8.475822,-11.222116,6.3644123,-8.05983,-5.345751,-5.9377537,-2.393798,5.419404
MB-0115,3.5669932,-6.797257,-2.3264053,-4.475173,4.519066,6.9919667,-11.751875,-4.875011,-3.6156623,-1.2530926,-5.728773,-3.7935872,4.9643297
MB-0136,0.80827284,-7.2096324,-3.4428735,-6.388668,3.6806123,6.9321136,-11.993252,-1.1357937,-7.6134615,-3.1071548,-8.707596,-4.0130205,4.2439594
MB-0542,2.2272377,-6.6959476,-3.149033,-5.102169,4.6213965,6.1482825,-11.554767,-5.096446,-4.7239103,-1.1701336,-4.4254184,-3.4911773,5.8852663
MB-0354,1.039963,-6.8978786,-1.3740783,-7.917012,5.3368044,9.210871,-10.197415,13.933935,-11.390009,-5.397435,-8.202875,0.32420206,5.698351
MB-0151,1.9790771,-5.2966104,-3.4250884,-7.1579986,4.4611483,3.0741613,-10.918755,-9.290243,-2.8566341,0.4204116,-3.1408284,-3.8527298,4.9562197
MB-0590,2.9678135,-4.6979456,-1.1659126,-3.9627247,5.343588,3.754366,-8.958003,-5.8943157,-8.909056,0.78438973,-2.6053267,-1.971138,4.7162848
MB-0608,0.54590493,-7.805937,-3.5523777,-6.4198804,2.8690236,6.227518,-13.718317,0.07364082,-7.7049813,-3.4049282,-5.4279675,-3.9725347,4.327007
MB-0657,0.86743605,-8.733458,-5.590309,-10.207405,3.8449907,5.689922,-14.093802,-8.798925,-5.8172407,-1.9637642,-5.3994365,-6.2199497,4.4097652
MB-0559,0.32828033,-6.799667,-2.8379068,-7.352198,3.1549673,3.190414,-12.790357,-6.615611,-6.0307984,-1.3944949,-4.6099935,-2.8341675,3.8656168
MB-0893,0.8866986,-6.4401875,-0.49021006,-6.8871226,5.939434,11.135052,-10.311123,17.56892,-12.20929,-7.4459987,-7.7474113,0.7902131,6.6706514
MB-0514,-0.25961864,-7.7996507,-3.536745,-8.501949,3.3544123,3.0625823,-12.556753,-9.436785,-7.3640184,-1.5657692,-4.3220305,-3.8916562,3.1315947
MB-0395,1.6339043,-9.094142,-3.6437924,-5.8057423,2.7688725,4.6627936,-12.61851,0.22058678,-7.7739944,-2.7344813,-6.4200344,-4.79985,2.6226373
MB-0294,0.81357664,-8.476661,-6.4368443,-8.393549,3.875834,2.3035865,-12.997101,-5.825662,-6.235735,-1.076511,-4.693217,-5.493226,3.4725723
MB-0439,0.30142963,-8.286772,-5.6937037,-5.921608,1.4602432,1.6610143,-15.157839,-7.057138,-5.157335,-1.1743212,-4.1446147,-3.5452707,3.3317316
MB-0481,2.4775062,-5.6050434,-1.820466,-5.2342567,5.707775,7.6052966,-9.761244,0.815567,-12.965231,-2.3353152,-4.2053466,-1.8799222,5.63089
MB-0529,0.118348,-7.753274,-4.8765717,-10.055896,3.5087106,4.317671,-12.518556,-1.8426225,-10.180682,-1.5261242,-6.193133,-4.3005958,4.070354
MB-0224,0.2887817,-7.6057053,-4.2077017,-10.485043,3.968547,4.4024816,-12.3850765,-4.8631186,-7.4419136,-2.0733175,-4.863852,-3.4983206,4.219531
MB-0302,-0.6792482,-9.134384,-5.5248137,-11.825297,2.5591593,4.280047,-13.868626,-4.149121,-7.690967,-2.9123979,-5.5555353,-5.4643664,3.811366
MB-0126,1.6728228,-6.1654963,-2.7808208,-7.9406123,5.3634343,6.382226,-10.507094,1.3309221,-9.501029,-1.1849933,-7.211511,-4.255853,5.4511423
MB-0220,0.97679585,-7.8529916,-3.6038191,-7.730525,3.4685545,7.308413,-13.167262,1.1117992,-7.843706,-4.4974384,-6.7198925,-4.2260947,4.7922907
MB-0192,0.23233294,-8.308415,-3.7022543,-8.342915,3.69994,7.537834,-13.352686,-0.35016298,-6.4871864,-4.1159005,-8.338852,-3.7812238,4.18763
MB-0121,-0.09925532,-6.42933,-3.042405,-9.48015,4.4974556,4.8008685,-12.075764,-4.306134,-7.5107083,-1.327265,-5.456377,-3.639706,4.3503046
MB-0239,-1.795108,-7.7167053,-3.8190422,-8.925039,3.2726698,5.024977,-12.96847,1.969758,-10.944689,-4.7495766,-5.7056074,-2.2115412,3.4839106
MB-0364,1.0119369,-7.875133,-4.452847,-6.401573,4.1957245,5.240444,-11.3610935,-3.383902,-8.837891,-1.232152,-5.1330485,-3.5926478,4.532158
MB-0232,0.9451506,-6.0208335,-1.8410158,-6.495935,4.6000443,4.580314,-9.833213,-5.1486454,-7.190708,-0.21123743,-5.930884,-1.6624486,4.718935
MB-0884,1.0351655,-6.000227,-3.3668742,-7.800922,3.1933265,4.18814,-12.339576,-5.1724215,-9.5621605,-1.9255033,-5.691964,-0.35388422,4.419226
MB-0238,1.7795843,-7.3746204,-3.9444861,-7.866996,4.2404556,6.8158474,-13.097925,0.84920263,-7.563669,-2.4626503,-6.9534917,-2.3801994,4.8481183
MB-0194,-0.376485,-8.7228365,-4.838092,-11.260017,2.7037816,5.5259266,-13.513638,-5.616327,-5.871934,-2.2150059,-5.4442987,-4.0583835,4.4091287
MB-0882,2.1317077,-6.6012964,-4.8896093,-6.649417,4.9473715,3.267324,-12.55896,-13.44417,-4.021669,1.058738,-3.1880426,-3.235977,4.5238795
MB-0010,-0.4844967,-8.608478,-5.333453,-9.954113,2.8283603,4.3935537,-13.845304,-2.9769971,-7.5105395,-2.1147966,-5.059919,-3.4733462,3.9974995
MB-0236,1.971038,-7.2003474,-4.4183664,-3.5294952,3.800273,3.9749389,-11.049171,-7.142215,-6.230442,-0.7226157,-5.6697736,-4.7428007,3.8160505
MB-0377,0.71078485,-8.961763,-5.6836395,-9.978456,2.7383795,4.2275867,-14.000345,-9.488089,-3.5821805,-1.7580335,-6.3784328,-6.65393,3.7916155
MB-0123,1.0389526,-6.8133245,-3.7600467,-5.917732,3.09097,5.1157365,-12.142017,0.04554367,-8.305746,-2.7600267,-4.941633,-1.0068836,4.910397
MB-0504,0.2776301,-8.368005,-4.3098345,-7.354316,2.6600723,5.0679016,-12.515045,-7.401862,-4.430393,-2.7470345,-5.9047318,-4.950587,3.672104
MB-0564,0.9315919,-8.590776,-3.8784833,-8.449171,3.3437324,4.883148,-11.817319,-4.7362175,-6.5005846,-2.5556192,-5.194673,-3.044959,4.115589
MB-0475,0.9829363,-6.6626244,-2.7801156,-7.830043,4.101969,5.32905,-11.792652,-2.8289738,-5.420747,-2.03051,-5.0178766,-2.8816817,4.7810206
MB-0321,4.1353726,-6.24699,-3.271397,-1.8288102,4.4814343,4.690754,-8.918768,-4.571532,-8.269004,1.052325,-2.2044148,-1.2517521,5.2903786
MB-0482,-0.13775814,-9.862753,-5.718895,-11.465149,3.783877,4.525296,-14.436008,-7.7510853,-6.3984632,-2.120638,-3.9701586,-6.7845483,3.2748168
MB-0101,0.99973106,-8.112956,-5.2043085,-6.497283,3.5413408,4.348602,-13.830768,-7.088993,-5.077141,-1.7545239,-6.171089,-5.836217,3.9278483
MB-0662,0.20788777,-9.293583,-5.646028,-10.722258,2.5187523,3.0742214,-14.71054,-10.383051,-4.2306523,-1.3527172,-6.510029,-8.4937725,2.5165036
MB-0291,1.1023417,-8.011552,-4.8661942,-8.58366,2.9087033,2.9796624,-13.252945,-4.628503,-5.3539753,-2.1458528,-4.4789076,-4.7225947,4.0105314
MB-0465,2.80632,-6.774675,-3.7610557,-4.826397,3.951817,3.837625,-10.979602,-5.669925,-5.480041,-1.2587014,-5.103841,-4.501023,4.722104
MB-0630,2.8829947,-7.135442,-4.8045044,-4.7962503,3.3846054,2.3027833,-13.860371,-10.815365,-3.5192006,0.8805833,-3.479662,-3.7500918,5.020117
MB-0036,3.2954698,-6.6223235,-2.999877,-4.2553444,5.5330687,4.4657736,-9.839675,-9.492837,-6.879075,1.1903999,-5.1459856,-2.9861438,4.784645
MB-0166,0.8307817,-7.5939226,-4.7641835,-7.4198356,3.616278,2.7495592,-12.50132,-6.3372808,-4.901302,-0.37404108,-3.1894395,-3.972842,3.9778776
MB-0180,0.07539189,-7.5037036,-4.3766227,-9.02868,3.1306484,3.85386,-13.280819,-8.033144,-3.8736365,-0.7770016,-3.8421707,-3.562591,3.9116144
MB-0525,0.9358382,-8.731426,-3.643426,-9.223635,3.954388,6.745782,-13.338818,-3.4840183,-7.3195434,-0.81368256,-5.61087,-2.0160308,4.840676
MB-0307,0.334279,-7.796741,-3.9417174,-8.141193,2.981457,4.750846,-13.801773,-7.3162346,-5.852866,-2.9669158,-4.9181094,-4.9314175,3.879991
MB-0002,0.20731473,-7.290604,-4.2048335,-9.521006,3.9579787,2.9754755,-12.748496,-6.235626,-6.079914,0.017740726,-2.1867454,-4.0343065,3.904222
MB-0408,0.76007473,-6.7107606,-4.4048457,-7.4903035,3.052559,2.0091493,-11.936732,-10.424597,-7.1765304,-0.6182178,-2.5180752,-4.0342937,4.152586
MB-0466,1.6727228,-7.02431,-4.659485,-6.0596704,2.8068151,2.217218,-12.995074,-11.356733,-3.1789215,0.03747785,-3.1558936,-3.9410331,4.708632
MB-0632,-0.08662307,-8.042909,-4.9635105,-8.179888,2.7201898,3.695901,-13.677407,-9.349384,-6.5503726,-2.3463707,-3.280723,-5.535603,4.0499425
MB-0120,0.30918133,-8.093278,-4.854216,-8.377612,1.9351666,1.9657786,-13.614894,-8.004186,-7.680127,-2.9593647,-3.5507717,-6.4439898,2.6530392
MB-0507,2.5869677,-5.7669744,-2.4010088,-6.110554,5.2673235,7.186102,-10.083396,-4.1387053,-6.789633,-0.7969443,-6.375265,-4.4341836,5.5342073
MB-0287,2.6870155,-5.184989,-1.1404111,-1.4162664,4.060776,5.023284,-9.492106,-7.610943,-9.150867,-0.8715453,-3.233819,0.059214115,5.104366
MB-0869,4.221892,-3.1907835,1.1723242,-3.05164,7.345056,8.108541,-7.3714447,2.916542,-9.653475,-0.14302957,-4.6491723,0.7852216,7.8767853
